,int64_field_0,Agence_Facturation,Region_Facturation,Materiel,Statut,Libelle_Statut_Materiel,Nature_equipement,Modele,Marque,Date_Mise_en_Service,Derniere_Loc,Age_Mois,Age_Reforme_Mois,Tx_Maturite_Materiel,CA,Annee_RefT,Nb_Jours_Fac,Nb_Jours_VLG,Valeur_Locative_Th_TR_IndM,Prix_Reference_Monnaie_locale,Pay_Back_Prix_Reference,Date_Fin_Vie,Cat_Classe_Designation_Num
15713,15713,348,67,213687,O,EN LOCATION,EQP,531-70-110CV,JCB,01/01/2021,13/02/2023,88,116,"0,76",0,2021,0,7,0.0,43000,0,,1.0
15714,15714,348,67,223367,O,EN LOCATION,EQP,ECR25,VOLVO,31/03/2021,31/01/2023,89,97,"0,92",5118,2021,145,193,35705.0,23700,138,,3.0
15715,15715,348,67,223367,O,EN LOCATION,EQP,ECR25,VOLVO,31/03/2021,31/01/2023,89,97,"0,92","7845,97",2022,140,254,46990.0,23700,82,,3.0
15716,15716,348,67,226160,O,EN LOCATION,EQP,X12 EW,AIRO,08/03/2016,14/02/2023,81,112,"0,72","2251,1",2018,38,182,26460.0,16000,50,,2.0
15717,15717,348,67,226160,O,EN LOCATION,EQP,X12 EW,AIRO,08/03/2016,14/02/2023,81,112,"0,72","3806,45",2019,77,243,26355.0,16000,39,,2.0
15718,15718,348,67,226160,O,EN LOCATION,EQP,X12 EW,AIRO,08/03/2016,14/02/2023,81,112,"0,72",5989,2020,158,249,26670.0,16000,25,,2.0
15719,15719,348,67,226160,O,EN LOCATION,EQP,X12 EW,AIRO,08/03/2016,14/02/2023,81,112,"0,72","3170,3",2021,70,231,26775.0,16000,45,,2.0
15720,15720,348,67,226160,O,EN LOCATION,EQP,X12 EW,AIRO,08/03/2016,14/02/2023,81,112,"0,72","4305,3",2022,70,252,26670.0,16000,36,,2.0
15721,15721,348,67,231287,A,DISPONIBLE,ACC,BENNE /P38.14,MERLO,11/07/2016,18/11/2022,77,83,"0,92",0,2018,15,20,0.0,1500,0,,1.0
15722,15722,348,67,231287,A,DISPONIBLE,ACC,BENNE /P38.14,MERLO,11/07/2016,18/11/2022,77,83,"0,92","31,36",2019,7,34,0.0,1500,72,,1.0
15723,15723,348,67,241572,O,EN LOCATION,EQP,P40.17,MERLO,28/09/2016,02/07/2023,74,111,"0,67",1650,2018,15,20,0.0,61000,33,,1.0
15724,15724,348,67,241572,O,EN LOCATION,EQP,P40.17,MERLO,28/09/2016,02/07/2023,74,111,"0,67",744,2019,8,12,0.0,61000,44,,1.0
15725,15725,348,67,241572,O,EN LOCATION,EQP,P40.17,MERLO,28/09/2016,02/07/2023,74,111,"0,67",310,2020,2,11,0.0,61000,96,,1.0
15726,15726,348,67,250817,O,EN LOCATION,EQP,160ALU,MULTITEL,18/11/2016,02/09/2023,72,103,"0,7",0,2018,0,1,0.0,52500,0,,2.0
15727,15727,348,67,250817,O,EN LOCATION,EQP,160ALU,MULTITEL,18/11/2016,02/09/2023,72,103,"0,7","362,8",2020,3,2,0.0,52500,12,,2.0
15728,15728,348,67,250819,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,160ALU,MULTITEL,22/11/2016,15/02/2023,72,103,"0,7",0,2021,0,1,0.0,52500,0,,2.0
15729,15729,348,67,250819,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,160ALU,MULTITEL,22/11/2016,15/02/2023,72,103,"0,7",2100,2022,20,34,0.0,52500,65,,2.0
15730,15730,348,67,254202,A,DISPONIBLE,EQP,160ALU,MULTITEL,22/12/2016,15/02/2023,71,103,"0,69",3321,2020,30,51,0.0,52500,28,,2.0
15731,15731,348,67,254202,A,DISPONIBLE,EQP,160ALU,MULTITEL,22/12/2016,15/02/2023,71,103,"0,69",0,2021,0,0,0.0,52500,0,,2.0
15732,15732,348,67,257568,O,EN LOCATION,EQP,STAR10,HAULOTTE,31/01/2017,02/06/2023,70,119,"0,59","5068,3",2018,92,206,36036.0,18500,26,,2.0
15733,15733,348,67,257568,O,EN LOCATION,EQP,STAR10,HAULOTTE,31/01/2017,02/06/2023,70,119,"0,59","6370,45",2019,140,198,35893.0,18500,20,,2.0
15734,15734,348,67,257568,O,EN LOCATION,EQP,STAR10,HAULOTTE,31/01/2017,02/06/2023,70,119,"0,59","4507,5",2020,85,247,36322.0,18500,36,,2.0
15735,15735,348,67,257568,O,EN LOCATION,EQP,STAR10,HAULOTTE,31/01/2017,02/06/2023,70,119,"0,59","3464,25",2021,62,172,36465.0,18500,32,,2.0
15736,15736,348,67,257568,O,EN LOCATION,EQP,STAR10,HAULOTTE,31/01/2017,02/06/2023,70,119,"0,59","8513,44",2022,139,246,36322.0,18500,19,,2.0
15737,15737,348,67,257647,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,18/01/2017,02/03/2023,70,117,"0,6","13038,25",2018,147,246,63000.0,38000,33,,2.0
15738,15738,348,67,257647,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,18/01/2017,02/03/2023,70,117,"0,6",13481,2019,163,251,62750.0,38000,32,,2.0
15739,15739,348,67,257647,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,18/01/2017,02/03/2023,70,117,"0,6","12352,57",2020,155,254,63500.0,38000,36,,2.0
15740,15740,348,67,257647,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,18/01/2017,02/03/2023,70,117,"0,6","12093,04",2021,162,255,63750.0,38000,37,,2.0
15741,15741,348,67,257647,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,18/01/2017,02/03/2023,70,117,"0,6","13932,62",2022,181,254,63500.0,38000,32,,2.0
15742,15742,348,67,257940,O,EN LOCATION,EQP,VIO50-6,YANMAR,31/01/2022,02/01/2023,70,97,"0,72","17811,38",2022,131,230,73710.0,36500,103,,3.0
15743,15743,348,67,258000,A,DISPONIBLE,ACC,980/A5063,JCB,05/01/2017,22/12/2022,71,83,"0,85",0,2021,38,151,0.0,1500,0,,1.0
15744,15744,348,67,258000,A,DISPONIBLE,ACC,980/A5063,JCB,05/01/2017,22/12/2022,71,83,"0,85",0,2022,0,13,0.0,1500,0,,1.0
15745,15745,348,67,258517,O,EN LOCATION,EQP,540-140,JCB,31/12/2021,13/02/2023,71,111,"0,64",1054,2021,8,1,250.0,55000,11,,1.0
15746,15746,348,67,258517,O,EN LOCATION,EQP,540-140,JCB,31/12/2021,13/02/2023,71,111,"0,64","15372,14",2022,135,254,63500.0,55000,197,,1.0
15747,15747,348,67,258518,O,EN LOCATION,ACC,980/A5063,JCB,05/01/2017,31/01/2023,71,83,"0,85",0,2018,24,252,1764.0,1500,0,,1.0
15748,15748,348,67,258518,O,EN LOCATION,ACC,980/A5063,JCB,05/01/2017,31/01/2023,71,83,"0,85","20,4",2019,46,251,1757.0,1500,860,,1.0
15749,15749,348,67,258518,O,EN LOCATION,ACC,980/A5063,JCB,05/01/2017,31/01/2023,71,83,"0,85",0,2020,69,250,1778.0,1500,0,,1.0
15750,15750,348,67,258518,O,EN LOCATION,ACC,980/A5063,JCB,05/01/2017,31/01/2023,71,83,"0,85",0,2021,212,255,1785.0,1500,0,,1.0
15751,15751,348,67,258518,O,EN LOCATION,ACC,980/A5063,JCB,05/01/2017,31/01/2023,71,83,"0,85","128,31",2022,138,254,1778.0,1500,138,,1.0
15752,15752,348,67,258979,A,DISPONIBLE,EQP,HA12IP,HAULOTTE,14/02/2017,15/02/2023,70,119,"0,58","2980,3",2018,33,140,36540.0,29000,43,,2.0
15753,15753,348,67,258979,A,DISPONIBLE,EQP,HA12IP,HAULOTTE,14/02/2017,15/02/2023,70,119,"0,58","2115,75",2019,28,170,36395.0,29000,74,,2.0
15754,15754,348,67,258979,A,DISPONIBLE,EQP,HA12IP,HAULOTTE,14/02/2017,15/02/2023,70,119,"0,58","5961,75",2020,98,216,36830.0,29000,33,,2.0
15755,15755,348,67,258979,A,DISPONIBLE,EQP,HA12IP,HAULOTTE,14/02/2017,15/02/2023,70,119,"0,58","4697,63",2021,63,192,36975.0,29000,37,,2.0
15756,15756,348,67,258979,A,DISPONIBLE,EQP,HA12IP,HAULOTTE,14/02/2017,15/02/2023,70,119,"0,58","5956,47",2022,80,234,36830.0,29000,36,,2.0
15757,15757,348,67,259048,U,RETOUR PLANIFIE,EQP,PIAF1000R,ATN,21/01/2022,31/01/2023,70,119,"0,59",124,2022,2,5,0.0,18500,162,,2.0
15758,15758,348,67,259269,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,GS3246,GENIE,08/07/2022,02/07/2023,70,112,"0,63","2897,8",2022,60,113,12810.0,16000,253,,2.0
15759,15759,348,67,259680,O,EN LOCATION,ACC,980/A5063,JCB,28/02/2017,02/09/2023,69,83,"0,83",0,2018,4,158,0.0,1500,0,,1.0
15760,15760,348,67,260372,O,EN LOCATION,EQP,COMPACT8,HAULOTTE,01/03/2017,31/01/2023,69,112,"0,62","4425,5",2018,124,252,19152.0,9900,21,,2.0
15761,15761,348,67,260372,O,EN LOCATION,EQP,COMPACT8,HAULOTTE,01/03/2017,31/01/2023,69,112,"0,62","1716,75",2019,51,118,19076.0,9900,25,,2.0
15762,15762,348,67,260372,O,EN LOCATION,EQP,COMPACT8,HAULOTTE,01/03/2017,31/01/2023,69,112,"0,62","1327,5",2020,48,152,19304.0,9900,42,,2.0
15763,15763,348,67,260372,O,EN LOCATION,EQP,COMPACT8,HAULOTTE,01/03/2017,31/01/2023,69,112,"0,62","3829,8",2021,122,235,19380.0,9900,23,,2.0
15764,15764,348,67,260372,O,EN LOCATION,EQP,COMPACT8,HAULOTTE,01/03/2017,31/01/2023,69,112,"0,62","7259,85",2022,190,254,19304.0,9900,13,,2.0
15765,15765,348,67,263383,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,VIO25CR,YANMAR,05/10/2022,15/02/2023,69,97,"0,71","3216,3",2022,59,61,11285.0,23700,428,,3.0
15766,15766,348,67,266982,O,EN LOCATION,EQP,T 204 H,AUSA,14/04/2017,02/08/2023,68,116,"0,58","11223,8",2019,164,208,23940.0,34000,23,,1.0
15767,15767,348,67,266982,O,EN LOCATION,EQP,T 204 H,AUSA,14/04/2017,02/08/2023,68,116,"0,58","3812,89",2020,48,251,32004.0,34000,82,,1.0
15768,15768,348,67,266982,O,EN LOCATION,EQP,T 204 H,AUSA,14/04/2017,02/08/2023,68,116,"0,58","3854,5",2021,85,132,32130.0,34000,43,,1.0
15769,15769,348,67,266982,O,EN LOCATION,EQP,T 204 H,AUSA,14/04/2017,02/08/2023,68,116,"0,58","11023,41",2022,130,254,32004.0,34000,31,,1.0
15770,15770,348,67,2669851,A,DISPONIBLE,EQP,T 204 H,AUSA,15/05/2017,14/02/2023,67,116,"0,57","641,8",2019,7,54,7182.0,34000,93,,1.0
15771,15771,348,67,2669851,A,DISPONIBLE,EQP,T 204 H,AUSA,15/05/2017,14/02/2023,67,116,"0,57","5599,45",2020,70,247,32004.0,34000,49,,1.0
15772,15772,348,67,2669851,A,DISPONIBLE,EQP,T 204 H,AUSA,15/05/2017,14/02/2023,67,116,"0,57","5435,82",2021,99,180,32130.0,34000,37,,1.0
15773,15773,348,67,2669851,A,DISPONIBLE,EQP,T 204 H,AUSA,15/05/2017,14/02/2023,67,116,"0,57",6000,2022,240,254,32004.0,34000,94,,1.0
15774,15774,348,67,2670291,O,EN LOCATION,EQP,P40.17,MERLO,14/04/2017,02/10/2023,68,111,"0,61",13282,2018,110,203,68040.0,61000,35,,1.0
15775,15775,348,67,2670291,O,EN LOCATION,EQP,P40.17,MERLO,14/04/2017,02/10/2023,68,111,"0,61",22586,2019,205,251,70280.0,61000,26,,1.0
15776,15776,348,67,2670291,O,EN LOCATION,EQP,P40.17,MERLO,14/04/2017,02/10/2023,68,111,"0,61","16116,7",2020,119,254,71120.0,61000,36,,1.0
15777,15777,348,67,2670291,O,EN LOCATION,EQP,P40.17,MERLO,14/04/2017,02/10/2023,68,111,"0,61","12171,97",2021,99,227,71400.0,61000,43,,1.0
15778,15778,348,67,2670291,O,EN LOCATION,EQP,P40.17,MERLO,14/04/2017,02/10/2023,68,111,"0,61","24826,54",2022,199,254,71120.0,61000,24,,1.0
15779,15779,348,67,267029,S,VENDU,EQP,P40.17,MERLO,14/04/2017,19/04/2018,11,111,"0,1",3739,2018,34,64,17920.0,61000,979,01/04/2018,1.0
15780,15780,348,67,267030,A,DISPONIBLE,ACC,B800L/P40.17,MERLO,14/04/2017,30/01/2023,68,83,"0,81",0,2018,0,252,1764.0,1500,0,,1.0
15781,15781,348,67,267030,A,DISPONIBLE,ACC,B800L/P40.17,MERLO,14/04/2017,30/01/2023,68,83,"0,81",0,2019,168,251,1757.0,1500,0,,1.0
15782,15782,348,67,267030,A,DISPONIBLE,ACC,B800L/P40.17,MERLO,14/04/2017,30/01/2023,68,83,"0,81",0,2020,51,254,1778.0,1500,0,,1.0
15783,15783,348,67,267030,A,DISPONIBLE,ACC,B800L/P40.17,MERLO,14/04/2017,30/01/2023,68,83,"0,81",0,2021,12,255,1785.0,1500,0,,1.0
15784,15784,348,67,267030,A,DISPONIBLE,ACC,B800L/P40.17,MERLO,14/04/2017,30/01/2023,68,83,"0,81",0,2022,177,254,1778.0,1500,0,,1.0
15785,15785,348,67,269170,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,803 DUAL POWER,WACKER NEU,07/04/2017,13/02/2023,68,97,"0,7",1060,2018,6,250,42084.0,15000,155,,3.0
15786,15786,348,67,269170,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,803 DUAL POWER,WACKER NEU,07/04/2017,13/02/2023,68,97,"0,7","2953,5",2019,44,250,41917.0,15000,56,,3.0
15787,15787,348,67,269170,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,803 DUAL POWER,WACKER NEU,07/04/2017,13/02/2023,68,97,"0,7","4570,5",2020,73,222,42418.0,15000,32,,3.0
15788,15788,348,67,269170,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,803 DUAL POWER,WACKER NEU,07/04/2017,13/02/2023,68,97,"0,7","5611,6",2021,76,241,42585.0,15000,28,,3.0
15789,15789,348,67,269170,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,803 DUAL POWER,WACKER NEU,07/04/2017,13/02/2023,68,97,"0,7","2834,74",2022,67,254,42418.0,15000,59,,3.0
15790,15790,348,67,271098,A,DISPONIBLE,EQP,SV08,YANMAR,05/10/2022,01/04/2023,68,92,"0,74","1707,96",2022,15,61,7930.0,13500,459,,3.0
15791,15791,348,67,2744691,O,EN LOCATION,EQP,ECR35D,VOLVO,02/10/2017,31/01/2023,62,97,"0,64",11760,2018,261,243,64395.0,30500,29,,3.0
15792,15792,348,67,2744691,O,EN LOCATION,EQP,ECR35D,VOLVO,02/10/2017,31/01/2023,62,97,"0,64",11760,2019,261,251,66515.0,30500,30,,3.0
15793,15793,348,67,2744691,O,EN LOCATION,EQP,ECR35D,VOLVO,02/10/2017,31/01/2023,62,97,"0,64",11760,2020,247,254,67310.0,30500,30,,3.0
15794,15794,348,67,2744691,O,EN LOCATION,EQP,ECR35D,VOLVO,02/10/2017,31/01/2023,62,97,"0,64",11760,2021,240,255,67575.0,30500,30,,3.0
15795,15795,348,67,2744691,O,EN LOCATION,EQP,ECR35D,VOLVO,02/10/2017,31/01/2023,62,97,"0,64",11760,2022,240,254,67310.0,30500,30,,3.0
15796,15796,348,67,274469,S,VENDU,EQP,ECR35D,VOLVO,02/10/2017,23/04/2018,5,97,"0,05",2940,2018,65,64,16960.0,30500,622,01/04/2018,3.0
15797,15797,348,67,2894591,O,EN LOCATION,EQP,MT420H,MANITOU,05/07/2017,17/02/2023,65,116,"0,56",0,2020,0,9,0.0,34000,0,,1.0
15798,15798,348,67,2894591,O,EN LOCATION,EQP,MT420H,MANITOU,05/07/2017,17/02/2023,65,116,"0,56","5152,3",2021,100,123,0.0,34000,32,,1.0
15799,15799,348,67,289460,O,EN LOCATION,ACC,CBR600,MANITOU,05/07/2017,02/08/2023,65,83,"0,78",0,2020,0,9,0.0,1500,0,,1.0
15800,15800,348,67,289460,O,EN LOCATION,ACC,CBR600,MANITOU,05/07/2017,02/08/2023,65,83,"0,78",0,2021,98,123,0.0,1500,0,,1.0
15801,15801,348,67,298925,U,RETOUR PLANIFIE,EQP,Z-34/22N,GENIE,07/03/2018,15/02/2023,65,119,"0,55",106,2020,1,7,0.0,28000,83,,2.0
15802,15802,348,67,305826,A,DISPONIBLE,EQP,VIO26CR,YANMAR,07/12/2017,14/02/2023,60,97,"0,62","12282,5",2018,135,240,46620.0,23700,19,,3.0
15803,15803,348,67,305826,A,DISPONIBLE,EQP,VIO26CR,YANMAR,07/12/2017,14/02/2023,60,97,"0,62","11161,55",2019,138,251,46435.0,23700,20,,3.0
15804,15804,348,67,305826,A,DISPONIBLE,EQP,VIO26CR,YANMAR,07/12/2017,14/02/2023,60,97,"0,62","9192,3",2020,113,243,46990.0,23700,23,,3.0
15805,15805,348,67,305826,A,DISPONIBLE,EQP,VIO26CR,YANMAR,07/12/2017,14/02/2023,60,97,"0,62","9935,85",2021,217,249,47175.0,23700,38,,3.0
15806,15806,348,67,305826,A,DISPONIBLE,EQP,VIO26CR,YANMAR,07/12/2017,14/02/2023,60,97,"0,62","10626,99",2022,144,254,46990.0,23700,26,,3.0
15807,15807,348,67,306161,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,48Z-1,JCB,18/01/2018,15/02/2023,65,97,"0,67","475,42",2018,8,6,0.0,36500,41,,3.0
15808,15808,348,67,306161,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,48Z-1,JCB,18/01/2018,15/02/2023,65,97,"0,67",537,2020,6,10,0.0,36500,30,,3.0
15809,15809,348,67,306261,U,RETOUR PLANIFIE,EQP,VIO50-6,YANMAR,07/12/2017,02/09/2023,60,97,"0,62","14714,46",2018,130,252,79380.0,36500,28,,3.0
15810,15810,348,67,306261,U,RETOUR PLANIFIE,EQP,VIO50-6,YANMAR,07/12/2017,02/09/2023,60,97,"0,62",18646,2019,160,250,79065.0,36500,22,,3.0
15811,15811,348,67,306261,U,RETOUR PLANIFIE,EQP,VIO50-6,YANMAR,07/12/2017,02/09/2023,60,97,"0,62",14146,2020,108,254,80010.0,36500,32,,3.0
15812,15812,348,67,306261,U,RETOUR PLANIFIE,EQP,VIO50-6,YANMAR,07/12/2017,02/09/2023,60,97,"0,62","18114,4",2021,163,255,80325.0,36500,25,,3.0
15813,15813,348,67,306261,U,RETOUR PLANIFIE,EQP,VIO50-6,YANMAR,07/12/2017,02/09/2023,60,97,"0,62","12116,57",2022,99,254,80010.0,36500,37,,3.0
15814,15814,348,67,306635,O,EN LOCATION,EQP,85Z,JCB,12/03/2018,02/07/2023,65,90,"0,72","1632,75",2018,9,18,0.0,55000,26,,3.0
15815,15815,348,67,306635,O,EN LOCATION,EQP,85Z,JCB,12/03/2018,02/07/2023,65,90,"0,72",450,2019,3,3,0.0,55000,16,,3.0
15816,15816,348,67,308089,O,EN LOCATION,EQP,VIO50-6,YANMAR,28/12/2017,02/10/2023,59,97,"0,61",495,2019,3,6,0.0,36500,19,,3.0
15817,15817,348,67,314475,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,ECR25D,VOLVO,06/02/2018,15/02/2023,58,97,"0,6","10707,2",2018,123,227,41995.0,23700,20,,3.0
15818,15818,348,67,314475,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,ECR25D,VOLVO,06/02/2018,15/02/2023,58,97,"0,6","10157,78",2019,126,205,46435.0,23700,19,,3.0
15819,15819,348,67,314475,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,ECR25D,VOLVO,06/02/2018,15/02/2023,58,97,"0,6",8256,2020,116,241,46990.0,23700,32,,3.0
15820,15820,348,67,314475,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,ECR25D,VOLVO,06/02/2018,15/02/2023,58,97,"0,6","12675,92",2021,174,255,47175.0,23700,20,,3.0
15821,15821,348,67,314475,R,ZONE RETOUR CTRL OBLIGATOIRES,EQP,ECR25D,VOLVO,06/02/2018,15/02/2023,58,97,"0,6","13117,21",2022,173,254,46990.0,23700,18,,3.0
15822,15822,348,67,3184441,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,20/02/2018,15/02/2023,57,117,"0,49",0,2018,0,12,3000.0,38000,0,,2.0
15823,15823,348,67,3184441,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,20/02/2018,15/02/2023,57,117,"0,49","11538,45",2019,116,234,62750.0,38000,35,,2.0
15824,15824,348,67,3184441,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,20/02/2018,15/02/2023,57,117,"0,49",9765,2020,121,249,63500.0,38000,43,,2.0
15825,15825,348,67,3184441,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,20/02/2018,15/02/2023,57,117,"0,49","11212,5",2021,155,255,63750.0,38000,39,,2.0
15826,15826,348,67,3184441,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,20/02/2018,15/02/2023,57,117,"0,49","13374,94",2022,142,254,63500.0,38000,32,,2.0
15827,15827,348,67,318444,S,VENDU,EQP,HA16RTJ,HAULOTTE,20/02/2018,19/12/2018,8,117,"0,07","10397,46",2018,110,195,49250.0,38000,169,01/12/2018,2.0
15828,15828,348,67,3185631,O,EN LOCATION,EQP,HA16RTJ,HAULOTTE,17/08/2018,14/02/2023,51,117,"0,44",0,2020,0,9,0.0,38000,0,,2.0
15829,15829,348,67,329720,N,PANNE COURT TERME,EQP,ECR50D,VOLVO,30/05/2018,14/02/2023,54,97,"0,56","8334,7",2018,64,104,47565.0,36500,18,,3.0
15830,15830,348,67,329720,N,PANNE COURT TERME,EQP,ECR50D,VOLVO,30/05/2018,14/02/2023,54,97,"0,56","12439,99",2019,133,247,79065.0,36500,37,,3.0
15831,15831,348,67,329720,N,PANNE COURT TERME,EQP,ECR50D,VOLVO,30/05/2018,14/02/2023,54,97,"0,56","20251,93",2020,175,244,80010.0,36500,19,,3.0
